CountryName,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Bangladesh,Bangladesh,13.98639591,14.88239939,15.4695918,16.23135592,16.85818796,17.4327319,17.72908494,18.20144873,18.77641266,19.33643498,19.96099133,20.73755551,20.73703542,21.2310709,21.95834091,23.06420481,23.71962613,24.00153105,24.53342308,24.81239205,25.50786146,26.17102267,26.64442594,27.27222173,27.60467096,28.34416404,28.90813173,29.44628297,30.0108792,30.58931978,31.15416705,31.6954162,32.26026032,32.8015269,33.38281557,33.92106189
GuineaBissau,GuineaBissau,13.93329294,14.65268853,15.28296679,15.76127191,17.11637227,16.6411133,17.24025999,17.14348387,17.91443243,18.27835102,19.59947278,19.52709357,20.20667745,21.02159064,21.35972278,21.83531434,22.49868489,23.11358745,23.62176169,24.0652947,24.61365687,25.01422888,25.53054871,26.49855603,26.67426051,27.20199249,27.71732431,28.24000636,28.75519882,29.29882326,29.82022578,30.36090543,30.88295181,31.39884036,31.92049302,32.43645577
Mauritania,Mauritania,13.74991712,13.58709605,14.27917224,14.62753556,14.9892271,15.80270267,15.99112836,16.12156597,16.74249866,16.8778091,16.45912464,16.84629322,18.22161152,18.62084359,17.98880711,17.99619386,18.18404904,18.91528959,19.66639466,19.35832923,19.76738032,20.02153767,20.56528424,21.06814551,21.17593761,21.46858943,21.74575326,22.08948632,22.36699377,22.69241896,22.97391499,23.29884515,23.60078087,23.90026785,24.20342141,24.50687973
LaoPeoplesDemocraticRepublic,LaoPeoplesDemocraticRepublic,12.46216635,13.56870641,13.9879051,14.66200357,16.50332623,17.07109176,17.81143338,18.16734406,19.30028789,20.10167728,19.7347622,20.5362227,21.20548653,21.3995301,21.78824568,22.5277603,23.4780705,23.94942249,25.06685167,26.03008557,26.94080545,27.97103337,28.85360338,28.68420248,29.31330817,30.08728461,30.77774261,31.44720819,32.11757438,32.80835338,33.49980782,34.1695907,34.86067381,35.52716744,36.19674055,36.88712836
Nepal,Nepal,11.89661978,12.25163404,13.0609143,13.4497471,14.26569847,14.93632502,15.76657057,16.7042697,17.10624218,18.02053779,18.31625312,18.82985474,19.34460323,20.32671608,20.88766309,21.65105718,22.68958239,22.97733956,23.44930141,24.90003057,25.42118127,25.95237165,26.30961566,26.98768415,27.68706565,28.45194464,29.11089709,29.80104525,30.45936902,31.13496114,31.82488161,32.48351646,33.15792804,33.81380996,34.50672794,35.16525874
Cambodia,Cambodia,11.45429473,12.2316867,12.60964037,13.1836214,14.53772536,15.4043046,15.81820392,15.37534453,16.50026178,17.43695598,18.6617428,19.11859084,19.72534203,21.1965497,22.63301889,23.72285936,24.28579965,24.98293859,26.23080156,27.11843502,27.91800796,28.80387377,29.51084115,30.25554236,30.91412931,31.80768322,32.6297316,33.49181109,34.33371237,35.19486903,36.04023998,36.88262057,37.72671755,38.56359085,39.40852307,40.26968277
Malawi,Malawi,11.1708213,11.64244112,12.30821751,12.62491094,13.11812186,14.05440717,14.4919733,14.55040746,15.4926216,15.67151088,16.32123452,17.1706159,17.34208481,18.09108649,18.61832012,19.49821551,20.13391475,20.60011508,21.27873911,21.97026878,22.68517261,23.24007305,23.73742163,23.83219888,24.67049022,25.21541444,25.80261842,26.37837297,26.92878703,27.50314973,28.09842097,28.64798785,29.23930134,29.79504552,30.3654905,30.94323309
Pakistan,Pakistan,11.10944945,11.63922372,11.71843822,12.23527264,12.73769301,12.77765527,13.15614526,13.78564302,13.69345208,14.21151979,15.14479013,15.65174463,15.876811,16.7173136,17.50614288,18.0443824,18.78688784,19.38546144,19.55921768,19.68495686,20.33810777,20.49883456,21.04214572,21.62199694,21.95719078,22.55601639,23.04241166,23.52669599,23.99373331,24.48025026,24.94817589,25.43112859,25.91408778,26.3812663,26.86571079,27.31266511
Burkina Faso,Burkina Faso,10.68161809,10.82366301,10.85149111,11.10547123,11.08801652,11.15862059,11.21324446,11.95576134,11.81130146,12.22139794,13.26723646,14.20352775,14.565293,15.36671808,16.12935387,16.85731469,17.46293745,18.62022444,19.14204317,19.76816524,20.29924716,20.67553466,21.34892428,21.69790754,21.89583885,22.4077251,22.93501916,23.49451576,24.02262031,24.56535545,25.10837095,25.65444836,26.18256722,26.74722668,27.29049119,27.83423816
Mozambique,Mozambique,9.893558411,10.02225662,10.46168294,10.92472712,11.2078224,11.94962301,11.98648795,12.93379572,13.39945066,13.51383446,14.31048905,14.91731426,15.62054193,16.83406683,17.22408908,17.73294663,18.19147822,18.65149363,19.50603815,20.03300728,20.62846467,20.88335465,21.40105121,21.80482567,22.5109318,23.1134486,23.67247576,24.23189177,24.78803905,25.34667921,25.90204267,26.43957661,27.01522917,27.57334757,28.13289167,28.70871806
Ethiopia,Ethiopia,8.136091825,7.638368608,8.205250976,8.952965869,10.5747765,10.1432144,11.10028845,11.41289668,11.7921757,11.88528196,12.5321567,13.30392666,13.72204923,14.11351883,14.98658174,15.72705143,17.05016827,17.37505085,17.98097784,18.42028943,19.21271446,19.87676022,20.36119534,20.49958748,21.13253991,21.76981422,22.37167236,22.95687121,23.51392814,24.09966622,24.68497482,25.26698433,25.85163481,26.41232842,26.99413418,27.57976812
Mali,Mali,7.518004761,7.938572319,7.982492687,9.052941536,9.413026474,10.03625979,10.65718963,10.78532084,11.39906794,11.86667786,12.43352182,13.21263494,13.70818175,14.37693564,15.21415494,16.24938499,16.90639148,17.39971758,18.1654691,18.36293613,18.76215147,19.29939898,19.77286737,20.89490749,21.17802584,21.80647954,22.39393015,22.9778797,23.58545977,24.17257934,24.77557697,25.3642598,25.92635952,26.53319328,27.11998425,27.72108462
Guinea,Guinea,7.486000991,7.797797932,8.603727897,9.227518867,10.14854864,10.66260704,10.97611858,11.49085509,11.74626193,11.86027727,12.34057566,13.19763236,13.97051915,15.4952694,15.53582695,16.15887644,16.91569634,17.43466059,17.69939647,18.06293965,18.53092262,19.26520977,19.56756116,20.27622025,20.85816109,21.50442991,22.05757203,22.62347841,23.17605311,23.76225968,24.28857112,24.85481939,25.40747304,25.99303648,26.54611746,27.11241436
Chad,Chad,6.553730047,6.485661224,6.621105556,6.932782459,6.98664853,7.417707307,7.540560495,8.363242608,8.449049286,9.267093793,9.762015063,9.922198446,10.17447841,10.52328775,10.33893402,11.15036298,11.79075887,12.05353389,12.18174458,12.78747999,13.67848901,14.27387979,15.33407059,14.97055106,15.14331582,15.43160397,15.81458652,16.20135326,16.60711812,16.98835132,17.38968205,17.75398694,18.15605306,18.55996125,18.9467859,19.32840015
Niger,Niger,4,4.395900095,4.73332535,5.070012616,5.498205256,6.60944572,7.169679797,7.852417394,8.283340127,8.717246221,9.459727985,10.18917936,10.59436197,11.27355078,11.89364494,12.76654924,13.25089257,14.36658678,15.23462761,15.54759953,16.09630042,16.95613789,17.60007105,17.75475933,18.55766397,19.18717929,19.80929609,20.43171893,21.07822768,21.73760812,22.35932409,22.98174414,23.60439937,24.2687993,24.89133687,25.51317975
